snapped_at,volume
2024-09-07 08:20:00 +0000,523634653.953419701061903183729141
2024-09-08 08:20:00 +0000,221424734.9096450114377804805018584
2024-09-09 08:20:00 +0000,353009917.5927898436049333756152722
2024-09-10 08:20:00 +0000,521561629.91444208089064853160260728
2024-09-11 08:20:00 +0000,436444178.6317077143194529898210144
2024-09-12 08:20:00 +0000,474851557.89933340856012618027170292
2024-09-13 08:20:00 +0000,508022747.83527599938728722846847525
2024-09-14 08:20:00 +0000,615744512.44024011557565132966535184
2024-09-15 08:20:00 +0000,348522421.75638097423587904623027096
2024-09-16 08:20:00 +0000,480871550.87821902245300397484493973
2024-09-17 08:20:00 +0000,433143222.32357083334312976645878033
2024-09-18 08:20:00 +0000,615386253.33215572188972508653529532
2024-09-19 08:20:00 +0000,901935458.8735416532403482918399884
2024-09-20 08:20:00 +0000,901613874.89158993185812817822906225
2024-09-21 08:20:00 +0000,476124075.47153249748682750608167984
2024-09-22 08:20:00 +0000,360300114.06022267827701191955794992
2024-09-23 08:20:00 +0000,496044525.44833504465440646102419978
2024-09-24 08:20:00 +0000,432188579.47715207589614491376507509
2024-09-25 08:20:00 +0000,573918557.7045596519907559008223374
2024-09-26 08:20:00 +0000,503821736.90646711274301351634835758
2024-09-27 08:20:00 +0000,582911065.33397652823811344255601068
2024-09-28 08:20:00 +0000,552656481.37892103928051317256513158
2024-09-29 08:20:00 +0000,393613139.8181607293533167977858875
2024-09-30 08:20:00 +0000,489240807.19956911255796326227928391
2024-10-01 08:20:00 +0000,774485449.14450447845017333160979954
2024-10-02 08:20:00 +0000,1092812454.13860217876453769198819364
2024-10-03 08:20:00 +0000,854156013.19934749264806991598956956
2024-10-04 08:20:00 +0000,779642088.19020509950036623476428559
2024-10-05 08:20:00 +0000,643099482.05993820795530048795880585
2024-10-06 08:20:00 +0000,389721810.34529927517823662967516678
2024-10-07 08:20:00 +0000,675110570.60416869327632693628300216
2024-10-08 08:20:00 +0000,914611398.03638481239967596438952126
2024-10-09 08:20:00 +0000,671316899.39115769257447029712378387
2024-10-10 08:20:00 +0000,694030513.33183709471455928404574154
2024-10-11 08:20:00 +0000,771136973.08365643003315295751336336
2024-10-12 08:20:00 +0000,767969559.15204355899625569425706023
2024-10-13 08:20:00 +0000,655747709.11071444651900705506916375
2024-10-14 08:20:00 +0000,848523488.97007208631907338450420488
2024-10-15 08:20:00 +0000,1212168148.5338653017651260488657564
2024-10-16 08:20:00 +0000,1464750580.549883233761457532855528
2024-10-17 08:20:00 +0000,1009818866.3895205258858182628358944
2024-10-18 08:20:00 +0000,1042218999.82964735370982923017677296
2024-10-19 08:20:00 +0000,902883448.52312972655786914709286588
2024-10-20 08:20:00 +0000,653034607.20336024636112364066119625
2024-10-21 08:20:00 +0000,1157585434.1325811348238466883494312
2024-10-22 08:20:00 +0000,1114178836.159527499078582499065989
2024-10-23 08:20:00 +0000,955310811.26552331671151251212504896
2024-10-24 08:20:00 +0000,998399626.0798498553810343762544063
2024-10-25 08:20:00 +0000,979215135.2492086967514470633396754
2024-10-26 08:20:00 +0000,1144622766.10869362644962819126628491
2024-10-27 08:20:00 +0000,467849333.83862687040482794639868414
2024-10-28 08:20:00 +0000,675621819.77674566736149550077539567
2024-10-29 08:20:00 +0000,1258488747.1649453781279060956711672
2024-10-30 08:20:00 +0000,1218669446.41377517819365445081077976
2024-10-31 08:20:00 +0000,920952412.72618716133121654913353149
2024-11-01 08:20:00 +0000,1154326945.7507439952700285933408893
2024-11-02 08:20:00 +0000,890863134.5348395094955303329856778
2024-11-03 08:20:00 +0000,791931294.00655977094729051402474257
2024-11-04 08:20:00 +0000,997584857.95723153421684942198696783
2024-11-05 08:20:00 +0000,1014110290.68452032483628935889631219
2024-11-06 08:20:00 +0000,2503382461.37336220307723389824410818
2024-11-07 08:20:00 +0000,1976143145.81429061488488451329177011
2024-11-08 08:20:00 +0000,1446678636.42073029868669698814566813
2024-11-09 08:20:00 +0000,1517204520.48173503690128822966637164
2024-11-10 08:20:00 +0000,1896237319.70744439472079333467785564
2024-11-11 08:20:00 +0000,3916331801.40163509822285767350104528
2024-11-12 08:20:00 +0000,5692356292.54693753018248167314802464
2024-11-13 08:20:00 +0000,6184376624.98227535680236302261899816
2024-11-14 08:20:00 +0000,5437128523.70753058206538287288838912
2024-11-15 08:20:00 +0000,4076045850.95444326071554213193946192
2024-11-16 08:20:00 +0000,3643361082.47215557172841675732231053
2024-11-17 08:20:00 +0000,4316197448.21204737129635791013149
2024-11-18 08:20:00 +0000,2498494390.51061095917955712375058752
2024-11-19 08:20:00 +0000,2006088177.58482621530110744103540175
2024-11-20 08:20:00 +0000,1890916500.02869643248188646629407992
2024-11-21 08:20:00 +0000,2041168449.01889963697074574344202066
2024-11-22 08:20:00 +0000,2745375999.61402294611149964602270037
2024-11-23 08:20:00 +0000,3476470460.60349472613599177595304624
2024-11-24 08:20:00 +0000,3102205190.5170090789635881820638894
2024-11-25 08:20:00 +0000,3580557328.7208934066397604032296812
2024-11-26 08:20:00 +0000,2480518700.62291731429097154783776186
2024-11-27 08:20:00 +0000,2278566148.95307068393874410076930983
2024-11-28 08:20:00 +0000,2231785584.60420401309522607747819516
2024-11-29 08:20:00 +0000,1987345524.1714575621207797983325316
2024-11-30 08:20:00 +0000,2936113612.92836383343947665866406225
2024-12-01 08:20:00 +0000,2492841674.57749968295755451117932792
2024-12-02 08:20:00 +0000,3647145809.8402318752746670268130538
2024-12-03 08:20:00 +0000,4872554612.58337053735464544009834921
2024-12-04 08:20:00 +0000,6209915840.20514943892578628222828325
2024-12-05 08:20:00 +0000,4560739022.38443146998805600014455384
2024-12-06 08:20:00 +0000,3019766975.790944307891603038375468414
2024-12-07 08:20:00 +0000,2403098846.007911614609662415850638224
2024-12-08 08:20:00 +0000,1958059015.679338073164149275340570833
2024-12-09 08:20:00 +0000,1736161976.847236403485995996634866675
2024-12-10 08:20:00 +0000,3736578269.12860636751052951102241524
2024-12-11 08:20:00 +0000,2967945674.86017292379570376141623848
2024-12-12 08:20:00 +0000,2341119547.09113062483515951463148399
2024-12-13 08:20:00 +0000,1750215224.60086874406113513500692597
2024-12-14 08:20:00 +0000,1892003399.54791834567794100350041918
2024-12-15 08:20:00 +0000,1752936055.21886829776615302031343824
2024-12-16 08:20:00 +0000,1956655884.89426981434182801064818828
2024-12-17 08:20:00 +0000,2229654033.8461133307555101002955782
2024-12-18 08:20:00 +0000,2609148136.80193627669627192809423856
2024-12-19 08:20:00 +0000,2864272660.70475829544628166628203851
2024-12-20 08:20:00 +0000,2562741824.376227555388270313553021622
2024-12-21 08:20:00 +0000,3872138210.75642010425476854477331272
2024-12-22 08:20:00 +0000,1809190368.493709305094003832656475525
2024-12-23 08:20:00 +0000,1626604332.925721357860598724199176293
2024-12-24 08:20:00 +0000,1564465524.613659753154199823385487826
2024-12-25 08:20:00 +0000,2283773863.358990116067433008315225398
2024-12-26 08:20:00 +0000,1860598638.7683515623752515938118897
2024-12-27 08:20:00 +0000,1508290489.52083934331186370857314242
2024-12-28 08:20:00 +0000,1196304119.838478425388889502562987304
2024-12-29 08:20:00 +0000,909553272.394985113790249042510362784
2024-12-30 08:20:00 +0000,1142797303.844592603536296978625487896
2024-12-31 08:20:00 +0000,1203060566.96045636481065366605112161
2025-01-01 08:20:00 +0000,1045132979.560671511395250911896991615
2025-01-02 08:20:00 +0000,1535324844.714067582285433954517926433
2025-01-03 08:20:00 +0000,1332765122.24204884345065732897569686
2025-01-04 08:20:00 +0000,1574560855.490901044720451541203087192
2025-01-05 08:20:00 +0000,1564586119.89225924612248154610896312
2025-01-06 08:20:00 +0000,1458456518.58103301492705627289606704
2025-01-07 08:20:00 +0000,1514911333.6104107286522669033296364
2025-01-08 08:20:00 +0000,1933285735.778378823054287410844943825
2025-01-09 08:20:00 +0000,1815048755.548318803111637006496467205
2025-01-10 08:20:00 +0000,1929043529.964659277113056063254628532
2025-01-11 08:20:00 +0000,1389144805.41581662407834662256948754
2025-01-12 08:20:00 +0000,1169750720.248136709096046268284054994
2025-01-13 08:20:00 +0000,1163047200.12417577445528839639936998
2025-01-14 08:20:00 +0000,1611608059.292908230084181735906220333
2025-01-15 08:20:00 +0000,1781570349.52941319719238055972507824
2025-01-16 08:20:00 +0000,2340503334.23308240521581707237949347
2025-01-17 08:20:00 +0000,2444207130.69791279198408700661542561
2025-01-18 08:20:00 +0000,2856190969.80393378174458611839531128
2025-01-19 08:20:00 +0000,2385373648.34786895982556408295121114
2025-01-20 08:20:00 +0000,3887337408.9892139523264325598611779
2025-01-21 08:20:00 +0000,2970780310.919210131564950050250525
2025-01-22 08:20:00 +0000,2207223264.74057849859943910663350215
2025-01-23 08:20:00 +0000,1670837272.40176229409285726787934683
2025-01-24 08:20:00 +0000,2374943795.10599795222728767208651617
2025-01-25 08:20:00 +0000,1851167547.87244182846291970744194472
2025-01-26 08:20:00 +0000,1833717435.83423324432490183684646248
2025-01-27 08:20:00 +0000,2766773991.018791126882536038503536528
2025-01-28 08:20:00 +0000,2212886558.78294481824172950307127546
2025-01-29 08:20:00 +0000,1450556998.25219891216518416443734368
2025-01-30 08:20:00 +0000,1475589831.8611822619758129200564759
2025-01-31 08:20:00 +0000,1416005089.9926835621076487541456407
2025-02-01 08:20:00 +0000,1488228618.71787529508180752819524766
2025-02-02 08:20:00 +0000,1510889082.664907118615194865765030664
2025-02-03 08:20:00 +0000,3935741864.465314937741862550278049
2025-02-04 08:20:00 +0000,2989206491.473009420820470917007863191
2025-02-05 08:20:00 +0000,1682558012.724168488720814862701132416
2025-02-06 08:20:00 +0000,1222473676.74591216461044130913017147
2025-02-07 08:20:00 +0000,1400155818.9711863009560815725216826
2025-02-08 08:20:00 +0000,1379226280.034646434195918649273813516
2025-02-09 08:20:00 +0000,865602624.72362748196707448097733477
2025-02-10 08:20:00 +0000,1141473266.371676422007954811713176576
2025-02-11 08:20:00 +0000,1229906714.343764193756771984285519016
2025-02-12 08:20:00 +0000,1265963597.392196555059477776932942104
2025-02-13 08:20:00 +0000,1385272501.7343220915029902455181982
2025-02-14 08:20:00 +0000,1126276770.284709945926331933130792364
2025-02-15 08:20:00 +0000,1353152559.52825076633985668914635384
2025-02-16 08:20:00 +0000,784751427.674793122816981513451476935
2025-02-17 08:20:00 +0000,918559845.464865027839570506936202532
2025-02-18 08:20:00 +0000,1052675024.001061331847553601188011372
2025-02-19 08:20:00 +0000,1021000455.76744076565209846485513212
2025-02-20 08:20:00 +0000,942661830.134476950766655633038335291
2025-02-21 08:20:00 +0000,1247894416.927291891189769214034510854
2025-02-22 08:20:00 +0000,1470042837.316586713850509978571368112
2025-02-23 08:20:00 +0000,1201373836.450423059445113549614185248
2025-02-24 08:20:00 +0000,1036440579.868995995702116348927222656
2025-02-25 08:20:00 +0000,2138552926.985342836430819479428226599
2025-02-26 08:20:00 +0000,1753082656.43697934259198111544908988
2025-02-27 08:20:00 +0000,1528370681.855750429961402825723123048
2025-02-28 08:20:00 +0000,1580144946.057876278507997834164029626
2025-03-01 08:20:00 +0000,1322432277.92551652155347291714320888
2025-03-02 08:20:00 +0000,819438841.547225374315798132747133296
2025-03-03 08:20:00 +0000,3245361471.29103939225302383959776672
2025-03-04 08:20:00 +0000,1948444807.3891272749795713562055788
2025-03-05 08:20:00 +0000,1471858537.326914548357896677361395067
2025-03-06 08:20:00 +0000,1057857142.090906925189099373597859375
2025-03-07 08:20:00 +0000,1284021475.3061040443408191692996545
2025-03-08 08:20:00 +0000,996801583.267660881624519807127350966
2025-03-09 08:20:00 +0000,488381624.438143787449590782164540236
2025-03-10 08:20:00 +0000,1083383388.10587626882181580115078965
2025-03-11 08:20:00 +0000,1489075465.482256879407086876579065274
2025-03-12 08:20:00 +0000,995708031.7782352982547882007584
2025-03-13 08:20:00 +0000,838729394.1109758003696286389934506
2025-03-14 08:20:00 +0000,785450290.1191380514949480685719498
2025-03-15 08:20:00 +0000,684549367.55148539167740161226951792
2025-03-16 08:20:00 +0000,533980897.735626165021918533981039385
2025-03-17 08:20:00 +0000,718921010.691521170642083738215791611
2025-03-18 08:20:00 +0000,743547541.220882953431313835699886588
2025-03-19 08:20:00 +0000,771670108.484733588754888884109028868
2025-03-20 08:20:00 +0000,1148826521.374765805745950749378716771
2025-03-21 08:20:00 +0000,725335696.308838105146668671575579699
2025-03-22 08:20:00 +0000,614646207.86497776446110131438246627
2025-03-23 08:20:00 +0000,561761656.071647014806598380459893016
2025-03-24 08:20:00 +0000,430219076.888872664083537092591364838
2025-03-25 08:20:00 +0000,636327273.82997243936026401033760716
