snapped_at,volume
2024-09-15 00:00:00 +0000,383684964.26399217964141454294594682
2024-09-16 00:00:00 +0000,368779075.42441645438961807832122678
2024-09-17 00:00:00 +0000,517576553.60689924456426490781306453
2024-09-18 00:00:00 +0000,522422249.12565544204714161856881074
2024-09-19 00:00:00 +0000,733094364.17515133247605709719419186
2024-09-20 00:00:00 +0000,926114611.72887341180024477070451434
2024-09-21 00:00:00 +0000,700281495.63872137532353194830263656
2024-09-22 00:00:00 +0000,365681538.2874119516357056487383606
2024-09-23 00:00:00 +0000,413228577.0336359477340180190676469
2024-09-24 00:00:00 +0000,491789008.42479099710981897902401148
2024-09-25 00:00:00 +0000,529838660.7064378425455268324491808
2024-09-26 00:00:00 +0000,519110901.63637061482951314773715356
2024-09-27 00:00:00 +0000,563079736.42307017948153190876957187
2024-09-28 00:00:00 +0000,581036493.17658920429970924742811213
2024-09-29 00:00:00 +0000,444684474.29087716555853039625866658
2024-09-30 00:00:00 +0000,412490394.07450056458262712591825988
2024-10-01 00:00:00 +0000,701223547.08316380629539814738201664
2024-10-02 00:00:00 +0000,1054732249.59680680658052482281755774
2024-10-03 00:00:00 +0000,875346236.43459816200780553848830245
2024-10-04 00:00:00 +0000,793152137.55630016185839590595190987
2024-10-05 00:00:00 +0000,722962366.40982586576473867523812767
2024-10-06 00:00:00 +0000,423621254.25154228656000668524781705
2024-10-07 00:00:00 +0000,507786717.18103028202389164257682926
2024-10-08 00:00:00 +0000,916594260.57475163074558251418253072
2024-10-09 00:00:00 +0000,751159307.6767978800610790593698723
2024-10-10 00:00:00 +0000,690116214.44417769044199610497120576
2024-10-11 00:00:00 +0000,753065465.79923384426394460041365744
2024-10-12 00:00:00 +0000,775854112.61114611820351767061958222
2024-10-13 00:00:00 +0000,632576949.79105812882422606818255908
2024-10-14 00:00:00 +0000,586044124.9480885264710287362773036
2024-10-15 00:00:00 +0000,1245818386.25813587703801750431250928
2024-10-16 00:00:00 +0000,1534303300.2689108774158401803627549
2024-10-17 00:00:00 +0000,1123458224.48787246300446288272071464
2024-10-18 00:00:00 +0000,931002805.51493399835347978430827895
2024-10-19 00:00:00 +0000,1019172053.18486613730367113301885396
2024-10-20 00:00:00 +0000,683355565.07114484873626291735586355
2024-10-21 00:00:00 +0000,914353047.24171985622196104993639456
2024-10-22 00:00:00 +0000,1220739627.76099397035161006324346686
2024-10-23 00:00:00 +0000,1055622053.59785505496266391024283
2024-10-24 00:00:00 +0000,942012745.05021324894575162338644606
2024-10-25 00:00:00 +0000,1004683907.3987028749405382004390555
2024-10-26 00:00:00 +0000,1166368101.10163516204332226847879168
2024-10-27 00:00:00 +0000,633214791.49859444635922630892387
2024-10-28 00:00:00 +0000,518247906.21042222225532768998464943
2024-10-29 00:00:00 +0000,1062093691.31202062579146370150928531
2024-10-30 00:00:00 +0000,1358114700.89983827566861758890966609
2024-10-31 00:00:00 +0000,1003140674.07973378192097746466204821
2024-11-01 00:00:00 +0000,1015328624.99480902803437777729360592
2024-11-02 00:00:00 +0000,1176623322.91926280421262866724124242
2024-11-03 00:00:00 +0000,604702586.18619353995774159042830888
2024-11-04 00:00:00 +0000,1031724502.76197685989262131687541916
2024-11-05 00:00:00 +0000,928387872.22618196438534022526527114
2024-11-06 00:00:00 +0000,1156827015.0408690986931207675812103
2024-11-07 00:00:00 +0000,2930433837.17420747636531811168027742
2024-11-08 00:00:00 +0000,1736246143.52882418029475242676612599
2024-11-09 00:00:00 +0000,1544382046.51275333334146990960785745
2024-11-10 00:00:00 +0000,1378755010.32469226470569917927771544
2024-11-11 00:00:00 +0000,3572718509.32444439038387526010224704
2024-11-12 00:00:00 +0000,4477680338.04734038963618886837729776
2024-11-13 00:00:00 +0000,6898585292.84356998164025154932512188
2024-11-14 00:00:00 +0000,5720048706.0857484044568520298086524
2024-11-15 00:00:00 +0000,4279278872.33510406909347100906045812
2024-11-16 00:00:00 +0000,3679173292.98765004404203183854373024
2024-11-17 00:00:00 +0000,3978967745.53537643597839557670975068
2024-11-18 00:00:00 +0000,3134059850.39796353344094027076290318
2024-11-19 00:00:00 +0000,2199757135.23027884161676086810803935
2024-11-20 00:00:00 +0000,1869809173.24466187476332548487205348
2024-11-21 00:00:00 +0000,1873968875.5962014076233902865005888
2024-11-22 00:00:00 +0000,2486268668.8239129616304184793161245
2024-11-23 00:00:00 +0000,2958045816.42815631600962192116721344
2024-11-24 00:00:00 +0000,3427772075.31371684808415650269949001
2024-11-25 00:00:00 +0000,3649887814.22052111551576366171619805
2024-11-26 00:00:00 +0000,2934514055.32545844114005142437735492
2024-11-27 00:00:00 +0000,2337984700.4096431919209468162703745
2024-11-28 00:00:00 +0000,2197698801.80398153154985170053494126
2024-11-29 00:00:00 +0000,1970346628.42626117933481367341275184
2024-11-30 00:00:00 +0000,2452204410.56745129740595965163318653
2024-12-01 00:00:00 +0000,2807201657.66969181181528299925863336
2024-12-02 00:00:00 +0000,2927958128.55755540557291942626841428
2024-12-03 00:00:00 +0000,4942487315.20732542555052889666980476
2024-12-04 00:00:00 +0000,6363064496.698852477111120287224531178
2024-12-05 00:00:00 +0000,3919798809.713745602635489684304982696
2024-12-06 00:00:00 +0000,4102837737.264111619976454945696391576
2024-12-07 00:00:00 +0000,2586125746.35526359391032510054150135
2024-12-08 00:00:00 +0000,1989225606.856294431554430495183913542
2024-12-09 00:00:00 +0000,1657291890.7516707316172700775996392
2024-12-10 00:00:00 +0000,3166181312.137031242179268034876376713
2024-12-11 00:00:00 +0000,3545708210.582546951776354741684688175
2024-12-12 00:00:00 +0000,2503565313.13630025194507657382917558
2024-12-13 00:00:00 +0000,1993683459.85062043027575992879325556
2024-12-14 00:00:00 +0000,1786679063.70178411581011407491895724
2024-12-15 00:00:00 +0000,1896790447.29850485877682505528377262
